symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
TSLA,2016-09-16 00:00:00+00:00,13.6933333333,13.7133333333,13.2666666667,13.3613333333,46617120,205.4,0.0,205.7,199.0,200.42,1.0,3107808
TSLA,2016-09-19 00:00:00+00:00,13.756,13.962,13.6666666667,13.8,34492470,206.34,0.0,209.43,205.0,207.0,1.0,2299498
TSLA,2016-09-20 00:00:00+00:00,13.6426666667,13.85,13.594,13.79,36157320,204.64,0.0,207.75,203.91,206.85,1.0,2410488
TSLA,2016-09-21 00:00:00+00:00,13.6813333333,13.8,13.4373333333,13.758,39502545,205.22,0.0,207.0,201.56,206.37,1.0,2633503
TSLA,2016-09-22 00:00:00+00:00,13.762,13.8186666667,13.5333333333,13.76,35743530,206.43,0.0,207.28,203.0,206.4,1.0,2382902
TSLA,2016-09-23 00:00:00+00:00,13.83,14.012,13.7113333333,13.7326666667,43578435,207.45,0.0,210.18,205.67,205.99,1.0,2905229
TSLA,2016-09-26 00:00:00+00:00,13.9326666667,14.0666666667,13.7666666667,13.7666666667,35915370,208.99,0.0,211.0,206.5,206.5,1.0,2394358
TSLA,2016-09-27 00:00:00+00:00,13.7206666667,13.9987866667,13.64062,13.9766666667,50597700,205.81,0.0,209.9818,204.6093,209.65,1.0,3373180
TSLA,2016-09-28 00:00:00+00:00,13.7513333333,13.8833333333,13.684,13.834,31325610,206.27,0.0,208.25,205.26,207.51,1.0,2088374
TSLA,2016-09-29 00:00:00+00:00,13.38,13.822,13.372,13.7066666667,40905435,200.7,0.0,207.33,200.58,205.6,1.0,2727029
TSLA,2016-09-30 00:00:00+00:00,13.602,13.6653333333,13.3033333333,13.4806666667,38794095,204.03,0.0,204.98,199.55,202.21,1.0,2586273
TSLA,2016-10-03 00:00:00+00:00,14.2466666667,14.37792,13.8833333333,14.1533333333,89998380,213.7,0.0,215.6688,208.25,212.3,1.0,5999892
TSLA,2016-10-04 00:00:00+00:00,14.094,14.2213333333,13.9213333333,14.2066666667,53122215,211.41,0.0,213.32,208.82,213.1,1.0,3541481
TSLA,2016-10-05 00:00:00+00:00,13.8973333333,14.21,13.8746666667,14.1493333333,28163010,208.46,0.0,213.15,208.12,212.24,1.0,1877534
TSLA,2016-10-06 00:00:00+00:00,13.4,13.6139933333,13.3473333333,13.4973333333,70551030,201.0,0.0,204.2099,200.21,202.46,1.0,4703402
TSLA,2016-10-07 00:00:00+00:00,13.1073333333,13.4213333333,13.0533333333,13.4,52395270,196.61,0.0,201.32,195.8,201.0,1.0,3493018
TSLA,2016-10-10 00:00:00+00:00,13.3966666667,13.6093333333,13.3106666667,13.4233333333,49744455,200.95,0.0,204.14,199.66,201.35,1.0,3316297
TSLA,2016-10-11 00:00:00+00:00,13.34,13.48,13.2206666667,13.4566666667,34926330,200.1,0.0,202.2,198.31,201.85,1.0,2328422
TSLA,2016-10-12 00:00:00+00:00,13.434,13.592,13.3613333333,13.3966666667,29560335,201.51,0.0,203.88,200.42,200.95,1.0,1970689
TSLA,2016-10-13 00:00:00+00:00,13.3493333333,13.393,13.1366666667,13.3666666667,37431195,200.24,0.0,200.895,197.05,200.5,1.0,2495413
TSLA,2016-10-14 00:00:00+00:00,13.1006666667,13.4286666667,13.0866666667,13.3773333333,64047750,196.51,0.0,201.43,196.3,200.66,1.0,4269850
TSLA,2016-10-17 00:00:00+00:00,12.9306666667,13.226,12.8,13.1366666667,68311200,193.96,0.0,198.39,192.0,197.05,1.0,4554080
TSLA,2016-10-18 00:00:00+00:00,13.2733333333,13.298,12.884,13.066,85207125,199.1,0.0,199.47,193.26,195.99,1.0,5680475
TSLA,2016-10-19 00:00:00+00:00,13.5706666667,13.7773333333,13.204,13.316,104867745,203.56,0.0,206.66,198.06,199.74,1.0,6991183
TSLA,2016-10-20 00:00:00+00:00,13.2733333333,13.5333333333,13.1366666667,13.4746666667,76093155,199.1,0.0,203.0,197.05,202.12,1.0,5072877
TSLA,2016-10-21 00:00:00+00:00,13.3393333333,13.438,13.1606666667,13.24,44151030,200.09,0.0,201.57,197.41,198.6,1.0,2943402
TSLA,2016-10-24 00:00:00+00:00,13.5173333333,13.5963466667,13.35,13.4,41273430,202.76,0.0,203.9452,200.25,201.0,1.0,2751562
TSLA,2016-10-25 00:00:00+00:00,13.4893333333,13.646,13.4133333333,13.5266666667,36675210,202.34,0.0,204.69,201.2,202.9,1.0,2445014
TSLA,2016-10-26 00:00:00+00:00,13.4826666667,13.546,13.34,13.4,84492615,202.24,0.0,203.19,200.1,201.0,1.0,5632841
TSLA,2016-10-27 00:00:00+00:00,13.6006666667,14.2466666667,13.4433333333,14.0893333333,196406160,204.01,0.0,213.7,201.65,211.34,1.0,13093744
TSLA,2016-10-28 00:00:00+00:00,13.3313333333,13.688,13.322,13.6,64202115,199.97,0.0,205.32,199.83,204.0,1.0,4280141
TSLA,2016-10-31 00:00:00+00:00,13.182,13.4993333333,13.054,13.4993333333,70384095,197.73,0.0,202.49,195.81,202.49,1.0,4692273
TSLA,2016-11-01 00:00:00+00:00,12.7193333333,13.2333333333,12.5403333333,13.2026666667,105900540,190.79,0.0,198.5,188.105,198.04,1.0,7060036
TSLA,2016-11-02 00:00:00+00:00,12.5346666667,12.84634,12.5003333333,12.67,63800730,188.02,0.0,192.6951,187.505,190.05,1.0,4253382
TSLA,2016-11-03 00:00:00+00:00,12.4946666667,12.7646666667,12.46934,12.6,39795345,187.42,0.0,191.47,187.0401,189.0,1.0,2653023
TSLA,2016-11-04 00:00:00+00:00,12.704,12.8973333333,12.3973333333,12.6,77190645,190.56,0.0,193.46,185.96,189.0,1.0,5146043
TSLA,2016-11-07 00:00:00+00:00,12.8806666667,12.9526666667,12.67,12.906,58051680,193.21,0.0,194.29,190.05,193.59,1.0,3870112
TSLA,2016-11-08 00:00:00+00:00,12.996,13.166,12.7506666667,12.9193333333,49013700,194.94,0.0,197.49,191.26,193.79,1.0,3267580
TSLA,2016-11-09 00:00:00+00:00,12.6706666667,12.8,12.2633333333,12.4583333333,122595975,190.06,0.0,192.0,183.95,186.875,1.0,8173065
TSLA,2016-11-10 00:00:00+00:00,12.3566666667,12.774,12.028,12.7366666667,101255115,185.35,0.0,191.61,180.42,191.05,1.0,6750341
TSLA,2016-11-11 00:00:00+00:00,12.5706666667,12.592,12.2,12.2826666667,59827560,188.56,0.0,188.88,183.0,184.24,1.0,3988504
TSLA,2016-11-14 00:00:00+00:00,12.0966666667,12.55,11.8793333333,12.5333333333,98283075,181.45,0.0,188.25,178.19,188.0,1.0,6552205
TSLA,2016-11-15 00:00:00+00:00,12.2513333333,12.4286666667,12.1366666667,12.1853333333,58530270,183.77,0.0,186.43,182.05,182.78,1.0,3902018
TSLA,2016-11-16 00:00:00+00:00,12.262,12.3153333333,12.0806666667,12.1766666667,51516555,183.93,0.0,184.73,181.21,182.65,1.0,3434437
TSLA,2016-11-17 00:00:00+00:00,12.5773333333,12.6326666667,12.1406733333,12.2326666667,73306005,188.66,0.0,189.49,182.1101,183.49,1.0,4887067
TSLA,2016-11-18 00:00:00+00:00,12.3346666667,12.8666666667,12.3333333333,12.71,78155205,185.02,0.0,193.0,185.0,190.65,1.0,5210347
TSLA,2016-11-21 00:00:00+00:00,12.3013333333,12.5926666667,12.294,12.336,65415645,184.52,0.0,188.89,184.41,185.04,1.0,4361043
TSLA,2016-11-22 00:00:00+00:00,12.7446666667,12.7646666667,12.2473333333,12.3893333333,84050415,191.17,0.0,191.47,183.71,185.84,1.0,5603361
TSLA,2016-11-23 00:00:00+00:00,12.876,13.0429333333,12.6,12.7073333333,73378395,193.14,0.0,195.644,189.0,190.61,1.0,4891893
TSLA,2016-11-25 00:00:00+00:00,13.11,13.1491466667,12.9093333333,12.9093333333,35491470,196.65,0.0,197.2372,193.64,193.64,1.0,2366098
TSLA,2016-11-28 00:00:00+00:00,13.0746666667,13.29,12.97,13.032,67937730,196.12,0.0,199.35,194.55,195.48,1.0,4529182
TSLA,2016-11-29 00:00:00+00:00,12.638,13.1153333333,12.6333333333,13.0373333333,66588840,189.57,0.0,196.73,189.5,195.56,1.0,4439256
TSLA,2016-11-30 00:00:00+00:00,12.6266666667,12.7926666667,12.5,12.7333333333,53206560,189.4,0.0,191.89,187.5,191.0,1.0,3547104
TSLA,2016-12-01 00:00:00+00:00,12.1253333333,12.5686666667,12.0666666667,12.55,76896015,181.88,0.0,188.53,181.0,188.25,1.0,5126401
TSLA,2016-12-02 00:00:00+00:00,12.098,12.3253333333,12.0,12.192,60634860,181.47,0.0,184.88,180.0,182.88,1.0,4042324
TSLA,2016-12-05 00:00:00+00:00,12.4533333333,12.5926666667,12.1673333333,12.1673333333,61083585,186.8,0.0,188.89,182.51,182.51,1.0,4072239
TSLA,2016-12-06 00:00:00+00:00,12.39,12.4386666667,12.1788333333,12.368,50874330,185.85,0.0,186.58,182.6825,185.52,1.0,3391622
TSLA,2016-12-07 00:00:00+00:00,12.8766666667,12.8933333333,12.3333333333,12.41,81927765,193.15,0.0,193.4,185.0,186.15,1.0,5461851
TSLA,2016-12-08 00:00:00+00:00,12.8193333333,12.8333333333,12.636,12.8033333333,47912220,192.29,0.0,192.5,189.54,192.05,1.0,3194148
TSLA,2016-12-09 00:00:00+00:00,12.812,12.9224,12.7206666667,12.7246666667,40837575,192.18,0.0,193.836,190.81,190.87,1.0,2722505
TSLA,2016-12-12 00:00:00+00:00,12.8286666667,12.9613333333,12.736,12.8533333333,36583140,192.43,0.0,194.42,191.04,192.8,1.0,2438876
TSLA,2016-12-13 00:00:00+00:00,13.21,13.4186666667,12.8666666667,12.8786666667,102358260,198.15,0.0,201.28,193.0,193.18,1.0,6823884
TSLA,2016-12-14 00:00:00+00:00,13.246,13.5333333333,13.1173333333,13.2493333333,62263905,198.69,0.0,203.0,196.76,198.74,1.0,4150927
TSLA,2016-12-15 00:00:00+00:00,13.172,13.3826666667,13.1593333333,13.2273333333,48293505,197.58,0.0,200.74,197.39,198.41,1.0,3219567
TSLA,2016-12-16 00:00:00+00:00,13.4993333333,13.506,13.1733333333,13.2053333333,56953335,202.49,0.0,202.59,197.6,198.08,1.0,3796889
TSLA,2016-12-19 00:00:00+00:00,13.5153333333,13.63,13.3226666667,13.4993333333,52321065,202.73,0.0,204.45,199.84,202.49,1.0,3488071
TSLA,2016-12-20 00:00:00+00:00,13.9193333333,13.9333333333,13.5,13.5366666667,70336065,208.79,0.0,209.0,202.5,203.05,1.0,4689071
TSLA,2016-12-21 00:00:00+00:00,13.8466666667,14.1486666667,13.8273333333,13.8966666667,78114330,207.7,0.0,212.23,207.41,208.45,1.0,5207622
TSLA,2016-12-22 00:00:00+00:00,13.8966666667,13.9993333333,13.7666666667,13.8813333333,46666620,208.45,0.0,209.99,206.5,208.22,1.0,3111108
TSLA,2016-12-23 00:00:00+00:00,14.2226666667,14.23,13.8473333333,13.8666666667,70056960,213.34,0.0,213.45,207.71,208.0,1.0,4670464
TSLA,2016-12-27 00:00:00+00:00,14.6353333333,14.8166666667,14.2946666667,14.3253333333,88735980,219.53,0.0,222.25,214.42,214.88,1.0,5915732
TSLA,2016-12-28 00:00:00+00:00,14.6493333333,14.92,14.48,14.7686666667,56736840,219.74,0.0,223.8,217.2,221.53,1.0,3782456
TSLA,2016-12-29 00:00:00+00:00,14.312,14.6133333333,14.2748333333,14.5706666667,60674520,214.68,0.0,219.2,214.1225,218.56,1.0,4044968
TSLA,2016-12-30 00:00:00+00:00,14.246,14.5,14.112,14.42,69639300,213.69,0.0,217.5,211.68,216.3,1.0,4642620
